SYMBOL,SERIES,DATE,PREV_CLOSE,OPEN_PRICE,HiPr,LOW_PRICE,CLOSE_PRICE,AvgPr,Vol,Val_CR,NO_OF_TRADES,DELIV_QTY,DELIV_PER
ADANIPORTS, EQ,3/26/24,1281.6,1281.6,1314,1281,1304.2,1302.19,3610644,470.1745,122616,1352704,37.46
ADANIPORTS, EQ,3/22/24,1262.45,1262.45,1289.1,1255.05,1281.6,1276.74,3076926,392.8437,90748,1509851,49.07
ADANIPORTS, EQ,3/21/24,1245.4,1260,1268.7,1251.3,1262.45,1261.85,3155563,398.184,116819,1401443,44.41
ADANIPORTS, EQ,3/20/24,1241.2,1248,1252.95,1230.2,1245.4,1243.29,2772098,344.6521,109583,1309672,47.24
ADANIPORTS, EQ,3/19/24,1266.6,1271.05,1272.85,1237.25,1241.2,1251.72,2311324,289.3121,85705,859132,37.17
ADANIPORTS, EQ,3/18/24,1283,1250,1270.05,1227.25,1266.6,1251.32,4858444,607.9467,144797,1449518,29.84
ADANIPORTS, EQ,3/15/24,1267.85,1273.8,1288.85,1256.65,1283,1275.73,4024586,513.4303,115530,1632115,40.55
ADANIPORTS, EQ,3/14/24,1209.55,1210,1276,1195.7,1267.85,1252.26,7195603,901.0757,252058,2633612,36.6
ADANIPORTS, EQ,3/13/24,1301.3,1307,1308,1188.1,1209.55,1231.08,8670336,1067.3888,293958,3670690,42.34
ADANIPORTS, EQ,3/12/24,1326.95,1335,1346.95,1293.45,1301.3,1321.23,3139768,414.8358,121158,1211341,38.58
ADANIPORTS, EQ,3/11/24,1325.45,1331,1342.35,1322.05,1326.95,1332.35,2217673,295.4721,74486,964666,43.5
ADANIPORTS, EQ,3/7/24,1324.8,1329.8,1335.35,1315,1325.45,1325.83,1640786,217.5403,68678,512381,31.23
ADANIPORTS, EQ,3/6/24,1338.3,1342.7,1344.6,1304,1324.8,1321.36,2758443,364.4909,95619,1070338,38.8
ADANIPORTS, EQ,3/5/24,1342.6,1344.05,1354.95,1334,1338.3,1343.04,1815438,243.8198,84855,879385,48.44
ADANIPORTS, EQ,3/4/24,1338.3,1345.25,1356.55,1336.4,1342.6,1346.15,2170214,292.1438,72124,632528,29.15
ADANIPORTS, EQ,3/2/24,1322.1,1326.9,1346.9,1325,1338.3,1337.34,386697,51.7147,14243,144707,37.42
ADANIPORTS, EQ,3/1/24,1320.5,1335,1349,1312.4,1322.1,1327.28,3301090,438.1462,83641,927713,28.1
ADANIPORTS, EQ,2/29/24,1299.5,1300,1329.9,1293.05,1320.5,1313.1,2672239,350.8924,94344,1078775,40.37
ADANIPORTS, EQ,2/28/24,1329.45,1334.5,1334.9,1295.15,1299.5,1311.7,2121625,278.2927,90788,588596,27.74
ADANIPORTS, EQ,2/27/24,1338.15,1336.85,1339.2,1314.25,1329.45,1327.63,2197456,291.7418,59525,965541,43.94
ADANIPORTS, EQ,2/26/24,1320.7,1320,1343,1316.75,1338.15,1333.93,2802425,373.8239,104817,801968,28.62
ADANIPORTS, EQ,2/23/24,1310.95,1312.05,1332,1298,1320.7,1318.21,2924829,385.5526,87260,958030,32.76
ADANIPORTS, EQ,2/22/24,1291,1296,1317,1281,1310.95,1296.45,2556009,331.3745,110801,747955,29.26
ADANIPORTS, EQ,2/21/24,1300.5,1304.8,1315,1281.45,1291,1301.16,2770510,360.4864,83664,1015449,36.65
ADANIPORTS, EQ,2/20/24,1307,1311,1312.9,1293.7,1300.5,1303.28,1856718,241.9825,60202,605303,32.6
ADANIPORTS, EQ,2/19/24,1306.85,1313.4,1327,1302.15,1307,1314.36,2700240,354.9092,74031,732615,27.13
ADANIPORTS, EQ,2/16/24,1267.05,1269.8,1311,1265.55,1306.85,1293.7,5476230,708.4592,145190,1851906,33.82
ADANIPORTS, EQ,2/15/24,1267.85,1275,1277.55,1262.1,1267.05,1268.77,3382824,429.2038,105127,1545095,45.67
ADANIPORTS, EQ,2/14/24,1264.8,1261.95,1281.55,1248.65,1267.85,1268.31,3382943,429.0629,97164,1041074,30.77
ADANIPORTS, EQ,2/13/24,1249.35,1249.95,1271,1226.65,1264.8,1250.88,2245009,280.8232,73236,545235,24.29
ADANIPORTS, EQ,2/12/24,1271.5,1278,1279.75,1243.9,1249.35,1260.39,2204823,277.893,85899,533676,24.2
ADANIPORTS, EQ,2/9/24,1245.2,1252.6,1275.5,1232.1,1271.5,1257.33,3538164,444.8622,100476,850953,24.05
ADANIPORTS, EQ,2/8/24,1255.65,1264.05,1264.5,1236.75,1245.2,1250.42,3354609,419.4676,143707,1305221,38.91
ADANIPORTS, EQ,2/7/24,1273.1,1280,1286.35,1252.15,1255.65,1267.25,3359763,425.7651,96611,1321367,39.33
ADANIPORTS, EQ,2/6/24,1258.55,1266,1284.6,1248.85,1273.1,1270.91,4408002,560.2173,135542,1772713,40.22
ADANIPORTS, EQ,2/5/24,1261.45,1269.5,1291.25,1248.85,1258.55,1271.71,5611298,713.5918,185622,2705063,48.21
ADANIPORTS, EQ,2/2/24,1218.85,1233.05,1287.5,1231.7,1261.45,1269.53,10450227,1326.6896,269789,3058625,29.27
ADANIPORTS, EQ,2/1/24,1207.65,1213.6,1239.5,1200.3,1218.85,1220.91,7433628,907.5786,274275,2149960,28.92
ADANIPORTS, EQ,1/31/24,1187.35,1195.8,1214.25,1191.65,1207.65,1205.24,5510242,664.1141,149969,2876902,52.21
ADANIPORTS, EQ,1/30/24,1196.65,1200,1217.2,1181,1187.35,1201.21,4683729,562.6128,205145,1670979,35.68
ADANIPORTS, EQ,1/29/24,1146.3,1155,1204.9,1151,1196.65,1187.6,6768033,803.7699,210651,2802760,41.41
ADANIPORTS, EQ,1/25/24,1120.6,1122.15,1155.75,1111.6,1146.3,1131.49,4305042,487.1116,121929,1601639,37.2
ADANIPORTS, EQ,1/24/24,1137.1,1138,1146.75,1118.35,1120.6,1123.24,18373913,2063.8234,327148,10189078,55.45
ADANIPORTS, EQ,1/23/24,1193,1199.15,1207.2,1130.25,1137.1,1171.83,7201014,843.838,157053,3999575,55.54
ADANIPORTS, EQ,1/20/24,1152.45,1158.9,1198.75,1150,1193,1177.57,2521107,296.8792,74669,547604,21.72
ADANIPORTS, EQ,1/19/24,1154.05,1162.25,1166.8,1150,1152.45,1156.65,2732559,316.0615,125289,1297062,47.47
ADANIPORTS, EQ,1/18/24,1166.85,1171.05,1184.3,1143.45,1154.05,1159.02,5918594,685.975,146812,2658323,44.91
ADANIPORTS, EQ,1/17/24,1193.35,1180,1204.7,1159.45,1166.85,1180.1,5268593,621.7447,125671,2607198,49.49
ADANIPORTS, EQ,1/16/24,1203.1,1203.6,1212,1186.8,1193.35,1198.1,3173587,380.2282,111688,1437501,45.3
ADANIPORTS, EQ,1/15/24,1207.1,1214,1215.35,1189.1,1203.1,1203.36,2825654,340.0267,97303,924257,32.71
ADANIPORTS, EQ,1/12/24,1202.95,1210.4,1218.75,1201.05,1207.1,1209.7,3912779,473.3292,116213,1586099,40.54
ADANIPORTS, EQ,1/11/24,1214.35,1221,1223.6,1200,1202.95,1209.03,3721202,449.9039,142091,1283683,34.5
ADANIPORTS, EQ,1/10/24,1197.1,1220,1220,1197,1214.35,1209.01,7036728,850.7506,142375,2309300,32.82
ADANIPORTS, EQ,1/9/24,1168.85,1182,1229.9,1178.5,1197.1,1205.17,14701104,1771.7273,333249,4320887,29.39
ADANIPORTS, EQ,1/8/24,1154.25,1160,1182,1152,1168.85,1169.58,8760094,1024.56,190134,2458861,28.07
ADANIPORTS, EQ,1/5/24,1123.2,1129.1,1160,1125.4,1154.25,1146.58,10622789,1217.9824,218484,3203640,30.16
ADANIPORTS, EQ,1/4/24,1094.25,1117,1131,1103.55,1123.2,1116.97,9771995,1091.5025,230197,3530992,36.13
ADANIPORTS, EQ,1/3/24,1078.4,1105,1144,1062.75,1094.25,1106.85,33060778,3659.3478,658513,6319238,19.11
ADANIPORTS, EQ,1/2/24,1047.85,1047.85,1082.9,1031.1,1078.4,1062.31,6344621,673.9935,163681,1623708,25.59
ADANIPORTS, EQ,1/1/24,1024.35,1026.55,1057.95,1023,1047.85,1046.35,3989711,417.4643,100539,975722,24.46
ADANIPORTS, EQ,12/29/23,1016.95,1021.8,1034.9,1017.6,1024.35,1026.41,2429250,249.3397,65509,672231,27.67
ADANIPORTS, EQ,12/28/23,1024.4,1029.55,1031.2,1014.65,1016.95,1019.24,4865603,495.9203,95099,2832715,58.22
ADANIPORTS, EQ,12/27/23,1028.75,1037,1037.05,1018,1024.4,1026.87,2803997,287.9339,121999,982158,35.03
ADANIPORTS, EQ,12/26/23,1027.5,1034.1,1041,1026.1,1028.75,1031.97,2176775,224.6372,88584,598524,27.5
ADANIPORTS, EQ,12/22/23,1018.95,1034,1050.95,1019,1027.5,1033.87,5252106,542.9979,127018,1421674,27.07
ADANIPORTS, EQ,12/21/23,1012.15,996.15,1028,989.25,1018.95,1016.45,5352057,544.0074,171620,1263578,23.61
ADANIPORTS, EQ,12/20/23,1074,1078,1083.85,1005,1012.15,1049.86,8467564,888.9783,182290,3618765,42.74
ADANIPORTS, EQ,12/19/23,1094.3,1095,1099,1068.6,1074,1080.85,5993252,647.7814,132457,2529397,42.2
ADANIPORTS, EQ,12/18/23,1078.55,1079,1102.4,1072.75,1094.3,1090.52,5448342,594.1524,114853,1350047,24.78
ADANIPORTS, EQ,12/15/23,1074.7,1079,1086.5,1067.05,1078.55,1078.18,11672787,1258.5331,166848,6713120,57.51
ADANIPORTS, EQ,12/14/23,1063.5,1080,1089.9,1063,1074.7,1072.87,8004131,858.7361,185156,2608396,32.59
ADANIPORTS, EQ,12/13/23,1041.95,1045,1075,1028.8,1063.5,1047.81,8151639,854.1389,173343,2832504,34.75
ADANIPORTS, EQ,12/12/23,1031.9,1037.05,1048.45,1023.25,1041.95,1038.57,4902289,509.1382,124557,1308422,26.69
ADANIPORTS, EQ,12/11/23,1022.95,1026.8,1048,1015.65,1031.9,1032.23,7889666,814.3987,179709,1576229,19.98
ADANIPORTS, EQ,12/8/23,1039.65,1048,1055,992.3,1022.95,1023.19,12202462,1248.5378,275635,2147938,17.6
ADANIPORTS, EQ,12/7/23,1017.95,1029,1058.75,1021.65,1039.65,1041.54,14840081,1545.6505,312297,3018352,20.34
ADANIPORTS, EQ,12/6/23,1013.1,1045,1082.5,1008.1,1017.95,1039.65,41008947,4263.4804,769718,8011796,19.54
ADANIPORTS, EQ,12/5/23,878.65,884,1024.3,880,1013.1,967.15,46564412,4503.4849,687742,6626081,14.23
ADANIPORTS, EQ,12/4/23,827.8,865,883.35,858.5,878.65,872.49,11064795,965.3878,195708,4731378,42.76
ADANIPORTS, EQ,12/1/23,825.5,839.2,839.2,825.5,827.8,829.12,2932775,243.1629,52074,1167430,39.81
ADANIPORTS, EQ,11/30/23,835.55,839,839,823,825.5,828.73,5998210,497.0918,107634,3220951,53.7
ADANIPORTS, EQ,11/29/23,837.7,850,850,833.3,835.55,838.73,8057644,675.816,136229,3784589,46.97
ADANIPORTS, EQ,11/28/23,795.55,806,854.4,806,837.7,836.47,15929818,1332.4839,239460,3838884,24.1
ADANIPORTS, EQ,11/24/23,793.1,795.9,802.95,785,795.55,790.29,4421350,349.416,71988,2048198,46.33
ADANIPORTS, EQ,11/23/23,791.9,795,804.7,791.45,793.1,796.26,3776615,300.7153,50591,1931357,51.14
ADANIPORTS, EQ,11/22/23,801.35,804,804.95,788.55,791.9,793.33,3212329,254.8447,53628,1638928,51.02
ADANIPORTS, EQ,11/21/23,803.6,805,814.9,799.3,801.35,806.6,3643664,293.8981,55240,2015765,55.32
ADANIPORTS, EQ,11/20/23,810.05,810.05,816,801.1,803.6,808.53,3227659,260.9664,45735,1730499,53.61
ADANIPORTS, EQ,11/17/23,813.6,811.7,821.95,809.05,810.05,813.09,3218979,261.7328,52220,1954733,60.73
ADANIPORTS, EQ,11/16/23,810.75,814.4,818.4,808.1,813.6,813.91,1689762,137.5311,56941,632633,37.44
ADANIPORTS, EQ,11/15/23,809.85,818,818,809.05,810.75,812.3,1694698,137.6609,36310,908013,53.58
ADANIPORTS, EQ,11/13/23,812.25,810,828,807.5,809.85,811.05,1050882,85.2313,29224,279584,26.6
ADANIPORTS, EQ,11/12/23,808.6,816.7,816.7,811,812.25,813.44,265239,21.5757,10052,117398,44.26
ADANIPORTS, EQ,11/10/23,806.2,808,818.8,806.2,808.6,811.58,3903183,316.7742,66315,1368351,35.06
ADANIPORTS, EQ,11/9/23,818.7,825,827.7,798.1,806.2,812.47,4982049,404.7767,103935,1142938,22.94
ADANIPORTS, EQ,11/8/23,797.55,802,823.8,800.05,818.7,816.11,5123208,418.1109,89856,2255812,44.03
ADANIPORTS, EQ,11/7/23,802.5,803,808.4,796,797.55,799.94,2394891,191.5761,47201,1211371,50.58
ADANIPORTS, EQ,11/6/23,795.4,801.5,806.25,799.3,802.5,802.96,2270316,182.2973,45329,1193160,52.55
ADANIPORTS, EQ,11/3/23,774.3,780,798.8,777.3,795.4,793.22,4310765,341.9372,64474,1806521,41.91
ADANIPORTS, EQ,11/2/23,769.1,776.9,783.5,772.05,774.3,777.07,1741799,135.3508,54924,435443,25
ADANIPORTS, EQ,11/1/23,784.75,784.75,790.5,767.2,769.1,773.7,2693768,208.4178,47908,1301972,48.33
ADANIPORTS, EQ,10/31/23,785,789.8,791.1,782.5,784.75,785.96,2825760,222.0925,48679,1764724,62.45
ADANIPORTS, EQ,10/30/23,782.4,785.9,794.4,779.8,785,784.65,3522068,276.359,52946,1981120,56.25
ADANIPORTS, EQ,10/27/23,770.35,774.9,786.4,773.05,782.4,780.14,2995404,233.6827,43025,1497245,49.98
ADANIPORTS, EQ,10/26/23,769.1,764,771.8,754.5,770.35,765.03,3855358,294.9473,85415,1672594,43.38
ADANIPORTS, EQ,10/25/23,771.45,772.5,783.35,761.05,769.1,772.8,2581498,199.4991,64492,1035395,40.11
ADANIPORTS, EQ,10/23/23,793.65,793.65,795.8,769.9,771.45,779.65,2002377,156.1158,58556,662877,33.1
ADANIPORTS, EQ,10/20/23,792.85,791.8,803,788.65,793.65,794.17,2434862,193.3691,62306,1021459,41.95
ADANIPORTS, EQ,10/19/23,798.6,796.75,797.3,787.45,792.85,792.96,2862500,226.9848,76307,843056,29.45
ADANIPORTS, EQ,10/18/23,805.1,808.95,809.05,795.4,798.6,799.9,2271927,181.7317,56719,1043552,45.93
ADANIPORTS, EQ,10/17/23,805.65,812,814.4,804,805.1,807.64,2162192,174.6262,46328,1132053,52.36
ADANIPORTS, EQ,10/16/23,813.75,818.5,818.5,803.25,805.65,808.32,2664794,215.4002,69208,875279,32.85
ADANIPORTS, EQ,10/13/23,814.95,812,824.8,805.85,813.75,813.08,3801000,309.0502,65697,1465389,38.55
ADANIPORTS, EQ,10/12/23,814.85,818.55,823.25,812.55,814.95,815.66,2563606,209.1025,54744,932006,36.36
ADANIPORTS, EQ,10/11/23,819.5,827.4,827.4,812.35,814.85,819.05,3281387,268.7635,51448,1336373,40.73
ADANIPORTS, EQ,10/10/23,790.05,800.55,823.7,800.55,819.5,815.04,7591327,618.7203,120651,1827974,24.08
ADANIPORTS, EQ,10/9/23,830.75,815,818.8,785,790.05,798.65,5994282,478.7337,120240,1340331,22.36
ADANIPORTS, EQ,10/6/23,825.2,830,836.5,826.4,830.75,831.14,1877058,156.0107,38610,733167,39.06
ADANIPORTS, EQ,10/5/23,824.6,830.85,832,820.25,825.2,825.31,2083505,171.9529,52617,779555,37.42
ADANIPORTS, EQ,10/4/23,831.4,830.95,845.45,819.35,824.6,829.77,4096647,339.9282,81079,1112741,27.16
ADANIPORTS, EQ,10/3/23,825.15,826,836.75,824.25,831.4,830.34,2453090,203.6903,62508,893019,36.4
ADANIPORTS, EQ,9/29/23,823.1,826.5,832.5,822.3,825.15,827.03,1468496,121.4493,38116,396564,27
ADANIPORTS, EQ,9/28/23,830.7,833.25,841.35,819.15,823.1,828.91,5057959,419.2576,76851,2167579,42.85
ADANIPORTS, EQ,9/27/23,821.35,825.8,833,821.5,830.7,828.63,2463842,204.1602,51304,842140,34.18
ADANIPORTS, EQ,9/26/23,825.65,826.1,831,819,821.35,824.52,1569635,129.4189,33183,517518,32.97
ADANIPORTS, EQ,9/25/23,827.05,828.7,831.7,818.95,825.65,825.88,2395763,197.8615,47407,658800,27.5
ADANIPORTS, EQ,9/22/23,831.1,833.9,838.7,822.1,827.05,831.27,3156509,262.3918,57425,769056,24.36
ADANIPORTS, EQ,9/21/23,818.05,821.15,842.4,820,831.1,833.57,6437320,536.5953,125991,1239965,19.26
ADANIPORTS, EQ,9/20/23,831.25,832,837.6,815,818.05,823.76,3016411,248.4806,70036,1123122,37.23
ADANIPORTS, EQ,9/18/23,845.65,848.05,848.05,828.15,831.25,838.64,2801202,234.92,58684,1102404,39.35
ADANIPORTS, EQ,9/15/23,849.8,846,854.6,841.5,845.65,846.95,4013431,339.9167,58594,2106635,52.49
ADANIPORTS, EQ,9/14/23,849.7,854.05,857.85,841,849.8,848.36,6234825,528.9383,90882,2901298,46.53
ADANIPORTS, EQ,9/13/23,858.75,859,867.2,843.15,849.7,851.07,7180448,611.1028,101187,3831180,53.36
